cell_id,azimuth_deg,elevation_deg,tube_radius_m,s_enter_m,s_exit_m,frame_count,points_per_frame,k_per_frame,ranges_per_frame,multi_range_frames,has_multi_range,extra_peak_xyz_per_frame,pdf_centers,pdf_probs,global_peaks_m,peak_delta_m,is_separable
10,0.4197,-0.3501,0.032,89.9996,90.0,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
11,-0.7003,-0.2701,0.032,90.0032,90.0032,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
12,-0.6203,-0.2701,0.032,90.0018,101.6111,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
13,-0.5403,-0.2701,0.032,90.0005,110.4481,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
14,-0.4603,-0.2701,0.032,89.9994,110.4468,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
15,-0.3803,-0.2701,0.032,89.9985,110.4457,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
16,-0.3003,-0.2701,0.032,89.9977,110.4447,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
17,-0.2203,-0.2701,0.032,89.9972,110.444,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
18,-0.1403,-0.2701,0.032,89.9968,110.4436,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
19,-0.0603,-0.2701,0.032,89.9966,110.4433,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
20,0.0197,-0.2701,0.032,89.9965,110.4432,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
21,0.0997,-0.2701,0.032,89.9966,110.4434,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
22,0.1797,-0.2701,0.032,89.9969,110.4438,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
23,0.2597,-0.2701,0.032,89.9974,110.4444,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
24,0.3397,-0.2701,0.032,89.9981,110.4452,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
25,0.4197,-0.2701,0.032,89.9989,97.5276,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
26,-0.7003,-0.1901,0.032,90.0027,90.0027,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
27,-0.6203,-0.1901,0.032,90.0013,101.6106,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
28,-0.5403,-0.1901,0.032,90.0,110.4475,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
29,-0.4603,-0.1901,0.032,89.9989,110.4462,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
30,-0.3803,-0.1901,0.032,89.998,110.445,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
31,-0.3003,-0.1901,0.032,89.9972,110.4441,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
32,-0.2203,-0.1901,0.032,89.9967,110.4434,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
33,-0.1403,-0.1901,0.032,89.9963,110.4429,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
34,-0.0603,-0.1901,0.032,89.996,110.4427,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
35,0.0197,-0.1901,0.032,89.996,110.4426,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
36,0.0997,-0.1901,0.032,89.9961,110.4428,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
37,0.1797,-0.1901,0.032,89.9964,110.4431,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
38,0.2597,-0.1901,0.032,89.9969,110.4437,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
39,0.3397,-0.1901,0.032,89.9976,110.4445,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
40,0.4197,-0.1901,0.032,89.9984,97.5271,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
41,-0.7003,-0.1101,0.032,90.0024,90.0024,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
42,-0.6203,-0.1101,0.032,90.0009,101.6102,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
43,-0.5403,-0.1101,0.032,89.9997,110.4471,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
44,-0.4603,-0.1101,0.032,89.9986,110.4458,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
45,-0.3803,-0.1101,0.032,89.9976,110.4446,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
46,-0.3003,-0.1101,0.032,89.9969,110.4437,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
47,-0.2203,-0.1101,0.032,89.9963,110.443,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
48,-0.1403,-0.1101,0.032,89.9959,110.4425,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
49,-0.0603,-0.1101,0.032,89.9957,110.4423,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
50,0.0197,-0.1101,0.032,89.9957,110.4422,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
51,0.0997,-0.1101,0.032,89.9958,110.4424,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
52,0.1797,-0.1101,0.032,89.9961,110.4427,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
53,0.2597,-0.1101,0.032,89.9966,110.4433,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
54,0.3397,-0.1101,0.032,89.9972,110.4441,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
55,0.4197,-0.1101,0.032,89.9981,97.5267,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
56,-0.7003,-0.0301,0.032,90.0022,90.0022,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
57,-0.6203,-0.0301,0.032,90.0008,101.61,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
58,-0.5403,-0.0301,0.032,89.9995,110.4469,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
59,-0.4603,-0.0301,0.032,89.9984,110.4456,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
60,-0.3803,-0.0301,0.032,89.9975,110.4444,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
61,-0.3003,-0.0301,0.032,89.9967,110.4435,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
62,-0.2203,-0.0301,0.032,89.9962,110.4428,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
63,-0.1403,-0.0301,0.032,89.9958,110.4423,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
64,-0.0603,-0.0301,0.032,89.9956,110.4421,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
65,0.0197,-0.0301,0.032,89.9955,110.442,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
66,0.0997,-0.0301,0.032,89.9956,110.4422,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
67,0.1797,-0.0301,0.032,89.996,110.4426,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
68,0.2597,-0.0301,0.032,89.9964,110.4431,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
69,0.3397,-0.0301,0.032,89.9971,110.4439,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
70,0.4197,-0.0301,0.032,89.9979,97.5266,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
71,-0.7003,0.0499,0.032,90.0023,90.0023,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
72,-0.6203,0.0499,0.032,90.0008,101.6101,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
73,-0.5403,0.0499,0.032,89.9995,110.4469,5,"0:1,1:1,2:0,3:1,4:0,5:0,6:1,7:0,8:0,9:1","0:1,1:1,2:0,3:1,4:0,5:0,6:1,7:0,8:0,9:1",0:(100.004448);1:(100.004448);3:(100.004448);6:(100.004448);9:(100.004448),,0,,"[99.604448,99.804448,100.004448,100.204448,100.404448]","[0.000000,0.000000,1.000000,0.000000,0.000000]",[],,0
74,-0.4603,0.0499,0.032,89.9984,110.4456,9,"0:2,1:1,2:0,3:1,4:2,5:1,6:1,7:2,8:2,9:1","0:1,1:1,2:0,3:1,4:1,5:1,6:1,7:1,8:1,9:1",0:(100.003290);1:(100.003326);3:(100.003326);4:(100.003290);5:(100.003326);6:(100.003181);7:(100.003290);8:(100.003290);9:(100.003326),,0,,"[100.003196,100.003225,100.003254,100.003283,100.003312]","[0.384615,0.000000,0.000000,0.000000,0.615385]",[],,0
75,-0.3803,0.0499,0.032,89.9975,110.4445,4,"0:0,1:0,2:0,3:1,4:1,5:0,6:0,7:1,8:1,9:0","0:0,1:0,2:0,3:1,4:1,5:0,6:0,7:1,8:1,9:0",3:(100.002243);4:(100.002243);7:(100.002243);8:(100.002243),,0,,"[99.602243,99.802243,100.002243,100.202243,100.402243]","[0.000000,0.000000,1.000000,0.000000,0.000000]",[],,0
76,-0.3003,0.0499,0.032,89.9968,110.4436,6,"0:1,1:1,2:0,3:0,4:1,5:0,6:0,7:1,8:1,9:1","0:1,1:1,2:0,3:0,4:1,5:0,6:0,7:1,8:1,9:1",0:(100.001480);1:(100.001480);4:(100.001480);7:(100.001480);8:(100.001480);9:(100.001480),,0,,"[99.601480,99.801480,100.001480,100.201480,100.401480]","[0.000000,0.000000,1.000000,0.000000,0.000000]",[],,0
77,-0.2203,0.0499,0.032,89.9962,110.4429,3,"0:1,1:1,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:1","0:1,1:1,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:1",0:(100.000809);1:(100.000809);9:(100.000809),,0,,"[99.600809,99.800809,100.000809,100.200809,100.400809]","[0.000000,0.000000,1.000000,0.000000,0.000000]",[],,0
78,-0.1403,0.0499,0.032,89.9958,110.4424,6,"0:0,1:1,2:0,3:0,4:1,5:1,6:1,7:1,8:1,9:0","0:0,1:1,2:0,3:0,4:1,5:1,6:1,7:1,8:1,9:0",1:(100.000343);4:(100.000343);5:(100.000343);6:(100.000343);7:(100.000343);8:(100.000343),,0,,"[99.600343,99.800343,100.000343,100.200343,100.400343]","[0.000000,0.000000,1.000000,0.000000,0.000000]",[],,0
79,-0.0603,0.0499,0.032,89.9956,110.4421,4,"0:1,1:1,2:0,3:0,4:0,5:1,6:0,7:1,8:0,9:0","0:1,1:1,2:0,3:0,4:0,5:1,6:0,7:1,8:0,9:0",0:(100.000122);1:(100.000122);5:(100.000122);7:(100.000122),,0,,"[99.600122,99.800122,100.000122,100.200122,100.400122]","[0.000000,0.000000,1.000000,0.000000,0.000000]",[],,0
80,0.0197,0.0499,0.032,89.9955,110.442,10,"0:1,1:1,2:1,3:2,4:2,5:1,6:3,7:2,8:2,9:2","0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,9:1",0:(100.515022);1:(100.515022);2:(100.515015);3:(100.515018);4:(100.515013);5:(100.515015);6:(100.515018);7:(100.515020);8:(100.515020);9:(100.515013),,0,,"[100.515009,100.515012,100.515015,100.515018,100.515021]","[0.235294,0.000000,0.411765,0.000000,0.352941]",[],,0
81,0.0997,0.0499,0.032,89.9957,110.4422,8,"0:2,1:3,2:3,3:3,4:0,5:3,6:2,7:2,8:0,9:2","0:1,1:1,2:1,3:1,4:0,5:1,6:1,7:1,8:0,9:1",0:(100.515167);1:(100.515196);2:(100.515196);3:(100.515196);5:(100.515196);6:(100.515203);7:(100.515203);9:(100.515167),,0,,"[100.515151,100.515165,100.515179,100.515192,100.515206]","[0.300000,0.000000,0.400000,0.000000,0.300000]",[],,0
82,0.1797,0.0499,0.032,89.996,110.4426,9,"0:1,1:1,2:2,3:2,4:0,5:2,6:3,7:3,8:3,9:3","0:1,1:1,2:1,3:1,4:0,5:1,6:1,7:1,8:1,9:1",0:(100.515442);1:(100.515442);2:(100.515528);3:(100.515482);5:(100.515482);6:(100.515528);7:(100.515528);8:(100.515528);9:(100.515528),,0,,"[100.515453,100.515476,100.515499,100.515522,100.515545]","[0.450000,0.000000,0.300000,0.000000,0.250000]",[],,0
83,0.2597,0.0499,0.032,89.9965,110.4432,9,"0:1,1:2,2:1,3:1,4:2,5:1,6:0,7:1,8:1,9:1","0:1,1:1,2:1,3:1,4:1,5:1,6:0,7:1,8:1,9:1",0:(100.516068);1:(100.516047);2:(100.516068);3:(100.515984);4:(100.516047);5:(100.515984);7:(100.516068);8:(100.516068);9:(100.515984),,0,,"[100.515992,100.516009,100.516026,100.516042,100.516059]","[0.454545,0.000000,0.000000,0.000000,0.545455]",[],,0
84,0.3397,0.0499,0.032,89.9971,110.444,10,"0:2,1:3,2:1,3:3,4:2,5:1,6:2,7:1,8:1,9:3","0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,9:1",0:(100.516825);1:(100.516798);2:(100.516853);3:(100.516798);4:(100.516712);5:(100.516853);6:(100.516825);7:(100.516632);8:(100.516632);9:(100.516798),,0,,"[100.516654,100.516698,100.516743,100.516787,100.516831]","[0.315789,0.000000,0.315789,0.000000,0.368421]",[],,0
85,0.4197,0.0499,0.032,89.9979,97.5266,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
86,-0.7003,0.1299,0.032,90.0025,90.0025,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
87,-0.6203,0.1299,0.032,90.001,101.6103,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
88,-0.5403,0.1299,0.032,89.9997,110.4472,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
89,-0.4603,0.1299,0.032,89.9986,110.4458,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
90,-0.3803,0.1299,0.032,89.9977,110.4447,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
91,-0.3003,0.1299,0.032,89.997,110.4438,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
92,-0.2203,0.1299,0.032,89.9964,110.4431,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
93,-0.1403,0.1299,0.032,89.996,110.4426,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
94,-0.0603,0.1299,0.032,89.9958,110.4423,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
95,0.0197,0.1299,0.032,89.9957,110.4423,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
96,0.0997,0.1299,0.032,89.9959,110.4424,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
97,0.1797,0.1299,0.032,89.9962,110.4428,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
98,0.2597,0.1299,0.032,89.9967,110.4434,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
99,0.3397,0.1299,0.032,89.9973,110.4442,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
